time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,14.861992,39N,39,-125
1967-01-01T06:00:00Z,14.861992,39N,39,-125
1967-01-01T12:00:00Z,48.88199,39N,39,-125
1967-01-01T18:00:00Z,52.612118,39N,39,-125
1967-01-02T00:00:00Z,52.612118,39N,39,-125
1967-01-02T06:00:00Z,151.88635,39N,39,-125
1967-01-02T12:00:00Z,19.449753,39N,39,-125
1967-01-02T18:00:00Z,38.45678,39N,39,-125
1967-01-03T00:00:00Z,20.54059,39N,39,-125
1967-01-03T06:00:00Z,1.3676376,39N,39,-125
1967-01-03T12:00:00Z,-7.0646462,39N,39,-125
1967-01-03T18:00:00Z,-20.261238,39N,39,-125
1967-01-04T00:00:00Z,-4.3430815,39N,39,-125
1967-01-04T06:00:00Z,-37.959515,39N,39,-125
1967-01-04T12:00:00Z,-26.494144,39N,39,-125
1967-01-04T18:00:00Z,-26.988213,39N,39,-125
1967-01-05T00:00:00Z,0.27152562,39N,39,-125
1967-01-05T06:00:00Z,15.912657,39N,39,-125
1967-01-05T12:00:00Z,80.54808,39N,39,-125
1967-01-05T18:00:00Z,13.377241,39N,39,-125
1967-01-06T00:00:00Z,20.616673,39N,39,-125
1967-01-06T06:00:00Z,20.441551,39N,39,-125
1967-01-06T12:00:00Z,21.101845,39N,39,-125
1967-01-06T18:00:00Z,-8.010688,39N,39,-125
1967-01-07T00:00:00Z,27.52208,39N,39,-125
1967-01-07T06:00:00Z,32.867523,39N,39,-125
1967-01-07T12:00:00Z,31.585205,39N,39,-125
1967-01-07T18:00:00Z,1.4096315,39N,39,-125
1967-01-08T00:00:00Z,12.4281025,39N,39,-125
1967-01-08T06:00:00Z,-3.790939,39N,39,-125
1967-01-08T12:00:00Z,-8.552536,39N,39,-125
1967-01-08T18:00:00Z,-53.570442,39N,39,-125
1967-01-09T00:00:00Z,-24.300697,39N,39,-125
1967-01-09T06:00:00Z,-83.453156,39N,39,-125
1967-01-09T12:00:00Z,-134.8736,39N,39,-125
1967-01-09T18:00:00Z,-136.10187,39N,39,-125
1967-01-10T00:00:00Z,-125.17554,39N,39,-125
1967-01-10T06:00:00Z,-142.2038,39N,39,-125
1967-01-10T12:00:00Z,-133.74629,39N,39,-125
1967-01-10T18:00:00Z,-130.09293,39N,39,-125
1967-01-11T00:00:00Z,-26.580755,39N,39,-125
1967-01-11T06:00:00Z,-23.026924,39N,39,-125
1967-01-11T12:00:00Z,-58.007862,39N,39,-125
1967-01-11T18:00:00Z,-6.8999653,39N,39,-125
1967-01-12T00:00:00Z,22.005539,39N,39,-125
1967-01-12T06:00:00Z,55.58274,39N,39,-125
1967-01-12T12:00:00Z,25.925678,39N,39,-125
1967-01-12T18:00:00Z,43.240707,39N,39,-125
1967-01-13T00:00:00Z,89.86966,39N,39,-125
1967-01-13T06:00:00Z,58.82097,39N,39,-125
1967-01-13T12:00:00Z,38.60547,39N,39,-125
1967-01-13T18:00:00Z,38.60547,39N,39,-125
1967-01-14T00:00:00Z,103.585266,39N,39,-125
1967-01-14T06:00:00Z,84.98661,39N,39,-125
1967-01-14T12:00:00Z,78.8248,39N,39,-125
1967-01-14T18:00:00Z,25.899414,39N,39,-125
1967-01-15T00:00:00Z,29.51998,39N,39,-125
1967-01-15T06:00:00Z,1.7818171,39N,39,-125
1967-01-15T12:00:00Z,-0.48995927,39N,39,-125
1967-01-15T18:00:00Z,9.396321,39N,39,-125
1967-01-16T00:00:00Z,131.87242,39N,39,-125
1967-01-16T06:00:00Z,161.55815,39N,39,-125
1967-01-16T12:00:00Z,317.44025,39N,39,-125
1967-01-16T18:00:00Z,267.37045,39N,39,-125
1967-01-17T00:00:00Z,276.547,39N,39,-125
1967-01-17T06:00:00Z,228.22998,39N,39,-125
1967-01-17T12:00:00Z,137.293,39N,39,-125
1967-01-17T18:00:00Z,64.77334,39N,39,-125
1967-01-18T00:00:00Z,45.135735,39N,39,-125
1967-01-18T06:00:00Z,16.887775,39N,39,-125
1967-01-18T12:00:00Z,14.075762,39N,39,-125
1967-01-18T18:00:00Z,4.2583814,39N,39,-125
1967-01-19T00:00:00Z,4.3294153,39N,39,-125
1967-01-19T06:00:00Z,-12.601418,39N,39,-125
1967-01-19T12:00:00Z,-48.594166,39N,39,-125
1967-01-19T18:00:00Z,-195.403,39N,39,-125
1967-01-20T00:00:00Z,-213.70453,39N,39,-125
1967-01-20T06:00:00Z,-369.25418,39N,39,-125
1967-01-20T12:00:00Z,-198.67549,39N,39,-125
1967-01-20T18:00:00Z,-132.35818,39N,39,-125
1967-01-21T00:00:00Z,-55.5778,39N,39,-125
1967-01-21T06:00:00Z,-61.566837,39N,39,-125
1967-01-21T12:00:00Z,7.756471,39N,39,-125
1967-01-21T18:00:00Z,75.79583,39N,39,-125
1967-01-22T00:00:00Z,57.753643,39N,39,-125
1967-01-22T06:00:00Z,57.428314,39N,39,-125
1967-01-22T12:00:00Z,-19.094795,39N,39,-125
1967-01-22T18:00:00Z,-68.480354,39N,39,-125
1967-01-23T00:00:00Z,-21.238495,39N,39,-125
1967-01-23T06:00:00Z,-33.850853,39N,39,-125
1967-01-23T12:00:00Z,-60.30283,39N,39,-125
1967-01-23T18:00:00Z,-213.15964,39N,39,-125
1967-01-24T00:00:00Z,-1692.3475,39N,39,-125
1967-01-24T06:00:00Z,-1692.3475,39N,39,-125
1967-01-24T12:00:00Z,58.571434,39N,39,-125
1967-01-24T18:00:00Z,-56.38974,39N,39,-125
1967-01-25T00:00:00Z,-124.01555,39N,39,-125
1967-01-25T06:00:00Z,-108.81244,39N,39,-125
1967-01-25T12:00:00Z,-60.748604,39N,39,-125
1967-01-25T18:00:00Z,-146.51672,39N,39,-125
1967-01-26T00:00:00Z,-139.47513,39N,39,-125
1967-01-26T06:00:00Z,-139.47513,39N,39,-125
1967-01-26T12:00:00Z,-610.525,39N,39,-125
1967-01-26T18:00:00Z,-408.4721,39N,39,-125
1967-01-27T00:00:00Z,-414.42447,39N,39,-125
1967-01-27T06:00:00Z,-247.11255,39N,39,-125
1967-01-27T12:00:00Z,-325.48376,39N,39,-125
1967-01-27T18:00:00Z,-287.44827,39N,39,-125
1967-01-28T00:00:00Z,-191.19666,39N,39,-125
1967-01-28T06:00:00Z,-296.53275,39N,39,-125
1967-01-28T12:00:00Z,-159.91306,39N,39,-125
1967-01-28T18:00:00Z,-178.41074,39N,39,-125
1967-01-29T00:00:00Z,-233.17888,39N,39,-125
1967-01-29T06:00:00Z,-709.63635,39N,39,-125
1967-01-29T12:00:00Z,-374.7418,39N,39,-125
1967-01-29T18:00:00Z,8.192139,39N,39,-125
1967-01-30T00:00:00Z,-12.756122,39N,39,-125
1967-01-30T06:00:00Z,-39.165924,39N,39,-125
1967-01-30T12:00:00Z,-147.5989,39N,39,-125
1967-01-30T18:00:00Z,-388.98016,39N,39,-125
1967-01-31T00:00:00Z,-52.57428,39N,39,-125
1967-01-31T06:00:00Z,77.809006,39N,39,-125
1967-01-31T12:00:00Z,157.84085,39N,39,-125
1967-01-31T18:00:00Z,56.78886,39N,39,-125
1967-02-01T00:00:00Z,21.396255,39N,39,-125
1967-02-01T06:00:00Z,-0.18081665,39N,39,-125
1967-02-01T12:00:00Z,-6.1710854,39N,39,-125
1967-02-01T18:00:00Z,-0.5082089,39N,39,-125
1967-02-02T00:00:00Z,9.268021,39N,39,-125
1967-02-02T06:00:00Z,8.635868,39N,39,-125
1967-02-02T12:00:00Z,16.634161,39N,39,-125
1967-02-02T18:00:00Z,29.005932,39N,39,-125
1967-02-03T00:00:00Z,137.43802,39N,39,-125
1967-02-03T06:00:00Z,84.14372,39N,39,-125
1967-02-03T12:00:00Z,31.010479,39N,39,-125
1967-02-03T18:00:00Z,8.065112,39N,39,-125
1967-02-04T00:00:00Z,61.196724,39N,39,-125
1967-02-04T06:00:00Z,32.723145,39N,39,-125
1967-02-04T12:00:00Z,39.271263,39N,39,-125
1967-02-04T18:00:00Z,15.307383,39N,39,-125
1967-02-05T00:00:00Z,15.307383,39N,39,-125
1967-02-05T06:00:00Z,43.24183,39N,39,-125
1967-02-05T12:00:00Z,79.36264,39N,39,-125
1967-02-05T18:00:00Z,48.531933,39N,39,-125
1967-02-06T00:00:00Z,0.03368783,39N,39,-125
1967-02-06T06:00:00Z,5.80014,39N,39,-125
1967-02-06T12:00:00Z,6.7960987,39N,39,-125
1967-02-06T18:00:00Z,8.922812,39N,39,-125
1967-02-07T00:00:00Z,13.010208,39N,39,-125
1967-02-07T06:00:00Z,17.035069,39N,39,-125
1967-02-07T12:00:00Z,11.567521,39N,39,-125
1967-02-07T18:00:00Z,-0.6055901,39N,39,-125
1967-02-08T00:00:00Z,3.2118316,39N,39,-125
1967-02-08T06:00:00Z,3.2118316,39N,39,-125
1967-02-08T12:00:00Z,38.3008,39N,39,-125
1967-02-08T18:00:00Z,-5.111917,39N,39,-125
1967-02-09T00:00:00Z,22.360394,39N,39,-125
1967-02-09T06:00:00Z,25.999157,39N,39,-125
1967-02-09T12:00:00Z,18.091621,39N,39,-125
1967-02-09T18:00:00Z,6.15277,39N,39,-125
1967-02-10T00:00:00Z,32.193962,39N,39,-125
1967-02-10T06:00:00Z,68.473526,39N,39,-125
1967-02-10T12:00:00Z,46.925667,39N,39,-125
1967-02-10T18:00:00Z,46.925667,39N,39,-125
1967-02-11T00:00:00Z,129.66821,39N,39,-125
1967-02-11T06:00:00Z,44.384228,39N,39,-125
1967-02-11T12:00:00Z,19.396528,39N,39,-125
1967-02-11T18:00:00Z,14.987038,39N,39,-125
1967-02-12T00:00:00Z,43.30326,39N,39,-125
1967-02-12T06:00:00Z,18.122408,39N,39,-125
1967-02-12T12:00:00Z,38.008347,39N,39,-125
1967-02-12T18:00:00Z,21.575571,39N,39,-125
1967-02-13T00:00:00Z,45.755783,39N,39,-125
1967-02-13T06:00:00Z,18.47739,39N,39,-125
1967-02-13T12:00:00Z,16.777376,39N,39,-125
1967-02-13T18:00:00Z,96.03825,39N,39,-125
1967-02-14T00:00:00Z,193.4432,39N,39,-125
1967-02-14T06:00:00Z,265.00525,39N,39,-125
1967-02-14T12:00:00Z,334.0315,39N,39,-125
1967-02-14T18:00:00Z,99.51964,39N,39,-125
1967-02-15T00:00:00Z,60.383648,39N,39,-125
1967-02-15T06:00:00Z,21.870518,39N,39,-125
1967-02-15T12:00:00Z,48.654736,39N,39,-125
1967-02-15T18:00:00Z,82.10724,39N,39,-125
1967-02-16T00:00:00Z,90.4499,39N,39,-125
1967-02-16T06:00:00Z,6.1074233,39N,39,-125
1967-02-16T12:00:00Z,12.182984,39N,39,-125
1967-02-16T18:00:00Z,16.57579,39N,39,-125
1967-02-17T00:00:00Z,53.65291,39N,39,-125
1967-02-17T06:00:00Z,3.374618,39N,39,-125
1967-02-17T12:00:00Z,15.838492,39N,39,-125
1967-02-17T18:00:00Z,25.069344,39N,39,-125
1967-02-18T00:00:00Z,90.9439,39N,39,-125
1967-02-18T06:00:00Z,96.295685,39N,39,-125
1967-02-18T12:00:00Z,183.57487,39N,39,-125
1967-02-18T18:00:00Z,253.05566,39N,39,-125
1967-02-19T00:00:00Z,465.84314,39N,39,-125
1967-02-19T06:00:00Z,405.3499,39N,39,-125
1967-02-19T12:00:00Z,432.2786,39N,39,-125
1967-02-19T18:00:00Z,173.22958,39N,39,-125
1967-02-20T00:00:00Z,94.18941,39N,39,-125
1967-02-20T06:00:00Z,19.741507,39N,39,-125
1967-02-20T12:00:00Z,-2.5438533,39N,39,-125
1967-02-20T18:00:00Z,-21.590263,39N,39,-125
1967-02-21T00:00:00Z,2.1677425,39N,39,-125
1967-02-21T06:00:00Z,-7.3507133,39N,39,-125
1967-02-21T12:00:00Z,0.8658858,39N,39,-125
1967-02-21T18:00:00Z,-6.693391,39N,39,-125
1967-02-22T00:00:00Z,38.676575,39N,39,-125
1967-02-22T06:00:00Z,10.623267,39N,39,-125
1967-02-22T12:00:00Z,7.995582,39N,39,-125
1967-02-22T18:00:00Z,3.9256785,39N,39,-125
1967-02-23T00:00:00Z,70.27702,39N,39,-125
1967-02-23T06:00:00Z,20.128956,39N,39,-125
1967-02-23T12:00:00Z,3.1565652,39N,39,-125
1967-02-23T18:00:00Z,3.0150723,39N,39,-125
1967-02-24T00:00:00Z,-125.71672,39N,39,-125
1967-02-24T06:00:00Z,-10.253918,39N,39,-125
1967-02-24T12:00:00Z,-33.446056,39N,39,-125
1967-02-24T18:00:00Z,-35.16063,39N,39,-125
1967-02-25T00:00:00Z,-7.503741,39N,39,-125
1967-02-25T06:00:00Z,47.10285,39N,39,-125
1967-02-25T12:00:00Z,87.9254,39N,39,-125
1967-02-25T18:00:00Z,11.474209,39N,39,-125
1967-02-26T00:00:00Z,18.706337,39N,39,-125
1967-02-26T06:00:00Z,4.0841537,39N,39,-125
1967-02-26T12:00:00Z,2.8450165,39N,39,-125
1967-02-26T18:00:00Z,-4.369891,39N,39,-125
1967-02-27T00:00:00Z,-7.195166,39N,39,-125
1967-02-27T06:00:00Z,-38.00242,39N,39,-125
1967-02-27T12:00:00Z,-28.96527,39N,39,-125
1967-02-27T18:00:00Z,-69.533295,39N,39,-125
1967-02-28T00:00:00Z,-13.632361,39N,39,-125
1967-02-28T06:00:00Z,-22.048826,39N,39,-125
1967-02-28T12:00:00Z,-15.67717,39N,39,-125
1967-02-28T18:00:00Z,-15.67717,39N,39,-125
1967-03-01T00:00:00Z,-10.315567,39N,39,-125
1967-03-01T06:00:00Z,-6.0601344,39N,39,-125
1967-03-01T12:00:00Z,10.772682,39N,39,-125
1967-03-01T18:00:00Z,13.12678,39N,39,-125
1967-03-02T00:00:00Z,45.038185,39N,39,-125
1967-03-02T06:00:00Z,63.369743,39N,39,-125
1967-03-02T12:00:00Z,258.56622,39N,39,-125
1967-03-02T18:00:00Z,252.18802,39N,39,-125
1967-03-03T00:00:00Z,283.9212,39N,39,-125
